13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	20	20	20	20	20	20	20	20	30	30	30	30	30	30	18	18	18	18	18	18	18	18	18	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	47	47	47	47	47	47	47	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49
14	14	14	14	14	13	13	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	30	30	29	29	18	18	18	18	18	18	18	18	18	18	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	47	47	47	47	47	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
14	14	14	14	14	14	14	14	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	29	29	29	18	18	18	18	18	18	18	18	18	18	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	47	47	47	47	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
14	14	14	14	14	14	14	14	14	14	14	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	29	29	29	29	18	18	18	18	18	18	18	18	18	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	47	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	32	32	32	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
14	14	14	14	14	14	14	14	14	14	14	14	14	20	20	20	20	20	20	20	20	20	20	20	20	20	29	29	29	29	29	18	18	18	18	18	18	18	18	18	18	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	2	2	2	2	2	2	2	2	2	2	2	2	2	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	20	20	20	20	20	20	20	20	20	20	29	29	29	29	29	29	18	18	18	18	18	18	18	18	18	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	2	2	2	2	2	2	2	2	2	2	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	20	20	20	20	20	20	20	20	29	29	29	29	29	29	18	18	18	18	18	18	18	18	18	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	2	2	2	2	2	2	2	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	20	20	20	20	20	29	29	29	29	29	29	29	18	18	18	18	18	18	18	18	18	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	2	2	2	2	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	20	20	29	29	29	29	29	29	29	29	18	18	18	18	18	18	18	18	18	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	2	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	29	29	29	29	29	29	29	29	29	18	18	18	18	18	18	18	18	7	7	7	7	7	7	7	7	7	7	23	23	23	23	23	23	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	29	29	29	29	29	29	29	29	29	18	18	18	18	18	18	18	18	18	7	7	7	23	23	23	23	23	23	23	23	23	23	23	23	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	29	29	29	29	29	29	29	29	29	29	18	18	18	18	18	18	18	18	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	29	29	29	29	29	29	29	29	29	18	18	18	18	18	18	18	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	53	35	35	35	35	35	35	35	35	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	29	29	29	29	29	29	29	29	29	29	18	18	18	18	18	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	53	53	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	32	32	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	46	46	46	46	46	29	29	29	29	29	29	29	29	29	18	18	18	18	18	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	53	53	53	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	14	14	14	14	14	14	14	14	14	14	46	46	46	46	46	46	46	46	46	46	29	29	29	29	29	29	29	29	29	18	18	18	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	53	53	53	53	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	14	14	14	14	14	14	46	46	46	46	46	46	46	46	46	46	46	46	46	46	51	51	51	51	51	51	51	51	51	18	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	53	53	53	53	53	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	31	14	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	51	51	51	51	51	51	51	51	51	51	51	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	53	53	53	53	53	53	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	31	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	51	51	51	51	51	51	51	51	51	51	51	16	16	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	53	53	53	53	53	53	53	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	31	31	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	53	53	53	53	53	53	53	53	53	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	31	31	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	23	23	23	23	23	23	23	23	23	23	23	23	23	23	53	53	53	53	53	53	53	53	53	53	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	31	31	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	23	23	23	23	23	23	23	23	23	23	23	23	23	53	53	53	53	53	53	53	53	53	53	53	35	35	35	35	35	35	35	35	35	35	35	35	35	45	45	45	45	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	31	31	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	23	23	23	23	23	23	23	23	23	23	23	53	53	53	53	53	53	53	53	53	53	53	53	35	35	35	35	35	35	35	35	35	35	35	45	45	45	45	45	45	45	49	49	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	31	31	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	23	23	23	23	23	23	23	23	23	23	53	53	53	53	53	53	53	53	53	53	53	53	53	35	35	35	35	35	35	35	35	35	6	45	45	45	45	45	45	45	45	45	49	49	49	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	31	31	31	26	26	26	26	26	26	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	16	16	23	23	23	23	23	23	23	23	53	53	53	53	53	53	53	53	53	53	53	53	53	53	35	35	35	35	35	35	6	6	6	45	45	45	45	45	45	45	45	45	45	45	45	49	49	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	31	31	31	26	26	26	26	26	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	16	16	16	23	23	23	23	23	23	23	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	35	35	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	45	45	45	49	49	49	49	49	49
31	31	31	31	31	31	31	31	31	31	31	31	26	26	26	26	26	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	23	23	23	23	23	53	53	53	53	53	53	53	53	53	53	53	53	53	53	6	6	6	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5
31	31	31	31	31	31	31	31	31	31	31	31	26	26	26	26	26	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	23	23	23	23	53	53	53	53	53	53	53	53	53	53	53	53	6	6	6	6	6	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5
31	31	31	31	31	31	55	55	55	55	55	55	55	26	26	26	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	23	23	53	53	53	53	53	53	53	53	53	53	6	6	6	6	6	6	6	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	26	26	26	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	23	53	53	53	53	53	53	53	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	55	26	26	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	53	53	53	53	53	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	26	26	26	26	26	26	26	26	51	51	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	9	9	53	53	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	26	26	26	26	22	22	22	22	22	22	51	51	51	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	9	9	9	9	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	51	51	51	51	51	51	51	51	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	9	9	9	9	9	9	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	51	51	51	51	19	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	9	9	9	9	9	9	9	9	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	19	19	19	19	19	16	16	16	16	16	16	16	16	16	16	16	16	9	9	9	9	9	9	9	9	9	9	9	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	45	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	19	19	19	19	19	19	19	19	16	16	16	16	16	16	16	16	16	9	9	9	9	9	9	9	9	9	9	9	9	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	37	37	45	45	45	45	45	45	45	45	45	45	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	19	19	19	19	19	19	19	19	19	19	19	16	16	16	16	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	37	37	37	37	37	45	45	45	45	45	45	45	45	5	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	19	19	19	19	19	19	19	19	19	19	19	19	19	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	37	37	37	37	37	37	37	45	45	45	45	45	45	45	5	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	19	19	19	19	19	19	19	19	19	19	19	19	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	6	6	6	6	6	6	6	6	6	6	6	6	37	37	37	37	37	37	37	37	37	45	45	45	45	45	45	45	5	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	19	19	19	19	19	19	19	19	19	19	19	19	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	6	6	6	6	6	6	6	6	6	6	37	37	37	37	37	37	37	37	37	37	37	37	45	45	45	45	45	5	5	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	19	19	19	19	19	19	19	19	19	19	19	19	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	6	6	6	6	6	6	6	6	37	37	37	37	37	37	37	37	37	37	37	37	37	37	45	45	45	45	5	5	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	19	19	19	19	19	19	19	19	19	19	19	19	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	44	44	44	44	44	44	44	44	44	37	37	37	37	37	37	37	37	37	37	37	37	37	37	45	45	45	5	5	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	19	19	19	19	19	19	19	19	19	19	19	19	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	44	44	44	44	44	44	44	44	44	44	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	45	5	5	5	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	41	41	19	19	19	19	19	19	19	19	19	19	19	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	44	44	44	44	44	44	44	44	44	44	44	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	5	5	5	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	41	41	41	19	19	19	19	19	19	19	19	19	19	19	3	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	44	44	44	44	44	44	44	44	44	44	44	44	37	37	37	37	37	37	37	37	37	37	37	37	37	37	5	5	5	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	41	41	41	19	19	19	19	19	19	19	19	19	19	3	3	3	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	44	44	44	44	44	44	44	44	44	44	44	44	44	37	37	37	37	37	37	37	37	37	37	37	37	37	37	5	5	5	5	5	5	5	5	5	5
55	55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	41	41	41	41	19	19	19	19	19	19	19	19	19	3	3	3	3	3	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	44	44	44	44	44	44	44	44	44	44	44	44	44	44	37	37	37	37	37	37	37	37	37	37	37	37	17	17	17	17	17	17	17	17	17	17	17
55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	41	41	41	41	19	19	19	19	19	19	19	19	3	3	3	3	3	3	4	4	4	9	9	9	9	9	9	9	9	9	9	9	9	9	44	44	44	44	44	44	44	44	44	44	44	44	44	44	37	37	37	37	37	37	37	37	37	37	37	17	17	17	17	17	17	17	17	17	17	17	17
55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	41	41	41	41	41	41	19	19	19	19	19	21	21	3	3	3	3	3	3	4	4	4	4	9	9	9	9	9	9	9	9	9	9	9	48	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	37	37	37	37	37	37	37	37	37	17	17	17	17	17	17	17	17	17	17	17	17	17
55	55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	41	41	41	41	41	41	21	21	21	21	21	21	21	3	3	3	3	3	3	4	4	4	4	4	4	9	9	9	9	9	9	9	9	48	48	48	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	37	37	37	37	37	37	37	17	17	17	17	17	17	17	17	17	17	17	17	17	17
55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	41	41	41	41	41	41	21	21	21	21	21	21	21	21	3	3	3	3	3	3	4	4	4	4	4	4	4	9	9	9	9	9	48	48	48	48	48	48	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	37	37	37	37	37	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
55	55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	41	41	41	41	41	41	41	41	41	41	21	21	21	21	21	21	21	21	21	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	9	48	48	48	48	48	48	48	48	48	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	37	37	37	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
55	55	55	55	55	55	22	22	22	22	22	22	22	22	22	10	10	10	10	10	10	10	10	10	10	10	41	41	41	41	41	41	21	21	21	21	21	21	21	21	21	21	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	48	48	48	48	48	48	48	48	48	48	48	44	44	44	44	44	44	44	44	44	44	44	44	44	44	37	37	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
55	55	55	55	55	55	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	41	21	21	21	21	21	21	21	21	21	21	21	21	21	3	3	3	3	3	4	4	4	4	4	4	4	4	4	48	48	48	48	48	48	48	48	48	48	48	48	48	44	44	44	44	44	44	44	44	44	44	44	44	44	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
55	55	55	55	12	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	21	21	21	21	21	21	21	21	21	21	21	21	3	3	3	3	3	4	4	4	4	4	4	4	4	52	52	48	48	48	48	48	48	48	48	48	48	48	48	48	44	44	44	44	44	44	44	44	44	44	44	44	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
27	27	27	12	12	12	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	21	21	21	21	21	21	21	21	21	21	21	21	3	3	3	3	3	4	4	4	4	4	4	4	52	52	52	48	48	48	48	48	48	48	48	48	48	48	48	48	48	44	44	44	44	44	44	44	44	44	44	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
